@relation ThresholdCurve

@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
6834,175,3519,3490,0.502069,0.975032,0.660099,0.975032,0.339901,0.787236,0.73855,1.320197,0
6834,175,3518,3491,0.501926,0.975032,0.660162,0.975032,0.339838,0.787282,0.738479,1.320325,0
6834,175,3514,3495,0.501355,0.975032,0.660417,0.975032,0.339583,0.787463,0.738194,1.320835,0
6834,175,3511,3498,0.500927,0.975032,0.660609,0.975032,0.339391,0.787599,0.73798,1.321218,0
6832,177,3507,3502,0.500357,0.974747,0.660799,0.974747,0.339201,0.787641,0.737552,1.321598,0
6832,177,3499,3510,0.499215,0.974747,0.661311,0.974747,0.338689,0.788005,0.736981,1.322621,0
6832,177,3492,3517,0.498217,0.974747,0.661759,0.974747,0.338241,0.788323,0.736482,1.323518,0
6832,177,3490,3519,0.497931,0.974747,0.661887,0.974747,0.338113,0.788414,0.736339,1.323774,0
6832,177,3489,3520,0.497789,0.974747,0.661951,0.974747,0.338049,0.788459,0.736268,1.323903,0
6832,177,3488,3521,0.497646,0.974747,0.662016,0.974747,0.337984,0.788505,0.736196,1.324031,0
6832,177,3483,3526,0.496933,0.974747,0.662336,0.974747,0.337664,0.788732,0.73584,1.324673,0
6832,177,3479,3530,0.496362,0.974747,0.662593,0.974747,0.337407,0.788915,0.735554,1.325187,0
6831,178,3473,3536,0.495506,0.974604,0.662946,0.974604,0.337054,0.789118,0.735055,1.325893,0
6831,178,3466,3543,0.494507,0.974604,0.663397,0.974604,0.336603,0.789437,0.734556,1.326794,0
6831,178,3464,3545,0.494222,0.974604,0.663526,0.974604,0.336474,0.789528,0.734413,1.327052,0
6831,178,3463,3546,0.494079,0.974604,0.66359,0.974604,0.33641,0.789574,0.734342,1.327181,0
6831,178,3462,3547,0.493936,0.974604,0.663655,0.974604,0.336345,0.78962,0.73427,1.32731,0
6830,179,3456,3553,0.49308,0.974461,0.664009,0.974461,0.335991,0.789824,0.733771,1.328019,0
6830,179,3455,3554,0.492938,0.974461,0.664074,0.974461,0.335926,0.789869,0.7337,1.328148,0
6830,179,3450,3559,0.492224,0.974461,0.664397,0.974461,0.335603,0.790098,0.733343,1.328794,0
6830,179,3449,3560,0.492082,0.974461,0.664462,0.974461,0.335538,0.790143,0.733272,1.328923,0
6829,180,3444,3565,0.491368,0.974319,0.664752,0.974319,0.335248,0.790302,0.732843,1.329505,0
6829,180,3442,3567,0.491083,0.974319,0.664882,0.974319,0.335118,0.790394,0.732701,1.329763,0
6828,181,3441,3568,0.49094,0.974176,0.664914,0.974176,0.335086,0.790369,0.732558,1.329828,0
6828,181,3439,3570,0.490655,0.974176,0.665043,0.974176,0.334957,0.790461,0.732415,1.330087,0
6828,181,3432,3577,0.489656,0.974176,0.665497,0.974176,0.334503,0.790781,0.731916,1.330994,0
6826,183,3431,3578,0.489513,0.973891,0.665497,0.973891,0.334503,0.790687,0.731702,1.330993,0
6826,183,3426,3583,0.4888,0.973891,0.665821,0.973891,0.334179,0.790916,0.731345,1.331643,0
6826,183,3423,3586,0.488372,0.973891,0.666016,0.973891,0.333984,0.791053,0.731131,1.332032,0
6825,184,3421,3588,0.488087,0.973748,0.666114,0.973748,0.333886,0.791075,0.730917,1.332227,0
6824,185,3419,3590,0.487801,0.973605,0.666211,0.973605,0.333789,0.791097,0.730703,1.332422,0
6823,186,3418,3591,0.487659,0.973463,0.666244,0.973463,0.333756,0.791072,0.730561,1.332487,0
6823,186,3417,3592,0.487516,0.973463,0.666309,0.973463,0.333691,0.791118,0.730489,1.332617,0
6823,186,3416,3593,0.487373,0.973463,0.666374,0.973463,0.333626,0.791164,0.730418,1.332747,0
6823,186,3413,3596,0.486945,0.973463,0.666569,0.973463,0.333431,0.791302,0.730204,1.333138,0
6823,186,3412,3597,0.486803,0.973463,0.666634,0.973463,0.333366,0.791348,0.730133,1.333268,0
6822,187,3412,3597,0.486803,0.97332,0.666602,0.97332,0.333398,0.791278,0.730061,1.333203,0
6821,188,3408,3601,0.486232,0.973177,0.66683,0.973177,0.33317,0.791391,0.729705,1.333659,0
6820,189,3399,3610,0.484948,0.973035,0.667384,0.973035,0.332616,0.791734,0.728991,1.334769,0
6820,189,3397,3612,0.484663,0.973035,0.667515,0.973035,0.332485,0.791826,0.728849,1.33503,0
6820,189,3394,3615,0.484235,0.973035,0.667711,0.973035,0.332289,0.791964,0.728635,1.335422,0
6820,189,3393,3616,0.484092,0.973035,0.667776,0.973035,0.332224,0.79201,0.728563,1.335553,0
6820,189,3392,3617,0.483949,0.973035,0.667842,0.973035,0.332158,0.792056,0.728492,1.335684,0
6820,189,3389,3620,0.483521,0.973035,0.668038,0.973035,0.331962,0.792194,0.728278,1.336076,0
6819,190,3388,3621,0.483379,0.972892,0.668071,0.972892,0.331929,0.79217,0.728135,1.336142,0
6818,191,3388,3621,0.483379,0.972749,0.668038,0.972749,0.331962,0.7921,0.728064,1.336077,0
6818,191,3385,3624,0.48295,0.972749,0.668235,0.972749,0.331765,0.792238,0.72785,1.33647,0
6818,191,3380,3629,0.482237,0.972749,0.668562,0.972749,0.331438,0.792468,0.727493,1.337125,0
6818,191,3379,3630,0.482094,0.972749,0.668628,0.972749,0.331372,0.792514,0.727422,1.337256,0
6818,191,3378,3631,0.481952,0.972749,0.668694,0.972749,0.331306,0.79256,0.727351,1.337387,0
6818,191,3374,3635,0.481381,0.972749,0.668956,0.972749,0.331044,0.792745,0.727065,1.337912,0
6818,191,3372,3637,0.481096,0.972749,0.669087,0.972749,0.330913,0.792837,0.726923,1.338175,0
6818,191,3370,3639,0.48081,0.972749,0.669219,0.972749,0.330781,0.792929,0.72678,1.338437,0
6817,192,3369,3640,0.480668,0.972607,0.669252,0.972607,0.330748,0.792905,0.726637,1.338504,0
6817,192,3368,3641,0.480525,0.972607,0.669318,0.972607,0.330682,0.792951,0.726566,1.338635,0
6817,192,3367,3642,0.480382,0.972607,0.669383,0.972607,0.330617,0.792997,0.726495,1.338767,0
6817,192,3366,3643,0.48024,0.972607,0.669449,0.972607,0.330551,0.793043,0.726423,1.338898,0
6815,194,3361,3648,0.479526,0.972321,0.669713,0.972321,0.330287,0.793134,0.725924,1.339426,0
6815,194,3354,3655,0.478528,0.972321,0.670174,0.972321,0.329826,0.793457,0.725424,1.340348,0
6815,194,3353,3656,0.478385,0.972321,0.67024,0.972321,0.32976,0.793503,0.725353,1.34048,0
6814,195,3350,3659,0.477957,0.972179,0.670405,0.972179,0.329595,0.793571,0.725068,1.340811,0
6814,195,3347,3662,0.477529,0.972179,0.670603,0.972179,0.329397,0.79371,0.724854,1.341207,0
6814,195,3346,3663,0.477386,0.972179,0.670669,0.972179,0.329331,0.793756,0.724782,1.341339,0
6814,195,3344,3665,0.477101,0.972179,0.670801,0.972179,0.329199,0.793849,0.72464,1.341603,0
6813,196,3343,3666,0.476958,0.972036,0.670835,0.972036,0.329165,0.793825,0.724497,1.34167,0
6812,197,3342,3667,0.476816,0.971893,0.670869,0.971893,0.329131,0.793801,0.724354,1.341737,0
6812,197,3341,3668,0.476673,0.971893,0.670935,0.971893,0.329065,0.793847,0.724283,1.341869,0
6811,198,3337,3672,0.476102,0.971751,0.671167,0.971751,0.328833,0.793962,0.723926,1.342333,0
6810,199,3337,3672,0.476102,0.971608,0.671134,0.971608,0.328866,0.793891,0.723855,1.342269,0
6810,199,3334,3675,0.475674,0.971608,0.671333,0.971608,0.328667,0.79403,0.723641,1.342666,0
6810,199,3332,3677,0.475389,0.971608,0.671465,0.971608,0.328535,0.794123,0.723498,1.34293,0
6810,199,3328,3681,0.474818,0.971608,0.67173,0.971608,0.32827,0.794308,0.723213,1.34346,0
6810,199,3325,3684,0.47439,0.971608,0.671929,0.971608,0.328071,0.794447,0.722999,1.343858,0
6810,199,3323,3686,0.474105,0.971608,0.672062,0.971608,0.327938,0.79454,0.722856,1.344123,0
6810,199,3322,3687,0.473962,0.971608,0.672128,0.971608,0.327872,0.794586,0.722785,1.344256,0
6810,199,3320,3689,0.473677,0.971608,0.672261,0.971608,0.327739,0.794679,0.722642,1.344521,0
6810,199,3319,3690,0.473534,0.971608,0.672327,0.971608,0.327673,0.794725,0.722571,1.344654,0
6809,200,3318,3691,0.473391,0.971465,0.672361,0.971465,0.327639,0.794701,0.722428,1.344722,0
6809,200,3316,3693,0.473106,0.971465,0.672494,0.971465,0.327506,0.794794,0.722286,1.344988,0
6807,202,3315,3694,0.472963,0.97118,0.672496,0.97118,0.327504,0.7947,0.722072,1.344991,0
6807,202,3314,3695,0.472821,0.97118,0.672562,0.97118,0.327438,0.794746,0.722,1.345124,0
6807,202,3310,3699,0.47225,0.97118,0.672828,0.97118,0.327172,0.794932,0.721715,1.345656,0
6807,202,3303,3706,0.471251,0.97118,0.673294,0.97118,0.326706,0.795257,0.721216,1.346588,0
6806,203,3300,3709,0.470823,0.971037,0.673461,0.971037,0.326539,0.795326,0.72093,1.346923,0
6805,204,3299,3710,0.470681,0.970895,0.673496,0.970895,0.326504,0.795302,0.720788,1.346991,0
6804,205,3298,3711,0.470538,0.970752,0.67353,0.970752,0.32647,0.795278,0.720645,1.34706,0
6804,205,3296,3713,0.470253,0.970752,0.673663,0.970752,0.326337,0.795371,0.720502,1.347327,0
6802,207,3295,3714,0.47011,0.970467,0.673665,0.970467,0.326335,0.795277,0.720288,1.347331,0
6801,208,3294,3715,0.469967,0.970324,0.6737,0.970324,0.3263,0.795253,0.720146,1.3474,0
6801,208,3293,3716,0.469825,0.970324,0.673767,0.970324,0.326233,0.795299,0.720074,1.347533,0
6801,208,3292,3717,0.469682,0.970324,0.673833,0.970324,0.326167,0.795346,0.720003,1.347667,0
6801,208,3290,3719,0.469396,0.970324,0.673967,0.970324,0.326033,0.795439,0.71986,1.347934,0
6800,209,3284,3725,0.46854,0.970181,0.674336,0.970181,0.325664,0.795647,0.719361,1.348671,0
6799,210,3282,3727,0.468255,0.970039,0.674437,0.970039,0.325563,0.79567,0.719147,1.348874,0
6798,211,3280,3729,0.46797,0.969896,0.674539,0.969896,0.325461,0.795693,0.718933,1.349077,0
6798,211,3275,3734,0.467256,0.969896,0.674873,0.969896,0.325127,0.795926,0.718576,1.349747,0
6797,212,3274,3735,0.467114,0.969753,0.674908,0.969753,0.325092,0.795902,0.718433,1.349816,0
6797,212,3271,3738,0.466686,0.969753,0.675109,0.969753,0.324891,0.796041,0.718219,1.350219,0
6796,213,3270,3739,0.466543,0.969611,0.675144,0.969611,0.324856,0.796018,0.718077,1.350288,0
6796,213,3267,3742,0.466115,0.969611,0.675345,0.969611,0.324655,0.796157,0.717863,1.350691,0
6796,213,3266,3743,0.465972,0.969611,0.675412,0.969611,0.324588,0.796204,0.717791,1.350825,0
6794,215,3265,3744,0.46583,0.969325,0.675415,0.969325,0.324585,0.79611,0.717577,1.35083,0
6794,215,3263,3746,0.465544,0.969325,0.675549,0.969325,0.324451,0.796203,0.717435,1.351099,0
6794,215,3261,3748,0.465259,0.969325,0.675684,0.969325,0.324316,0.796296,0.717292,1.351367,0
6793,216,3260,3749,0.465116,0.969182,0.675719,0.969182,0.324281,0.796272,0.717149,1.351437,0
6793,216,3256,3753,0.464546,0.969182,0.675988,0.969182,0.324012,0.796459,0.716864,1.351975,0
6793,216,3255,3754,0.464403,0.969182,0.676055,0.969182,0.323945,0.796506,0.716793,1.35211,0
6793,216,3254,3755,0.46426,0.969182,0.676122,0.969182,0.323878,0.796553,0.716721,1.352244,0
6793,216,3252,3757,0.463975,0.969182,0.676257,0.969182,0.323743,0.796646,0.716579,1.352514,0
6793,216,3249,3760,0.463547,0.969182,0.676459,0.969182,0.323541,0.796786,0.716365,1.352918,0
6793,216,3248,3761,0.463404,0.969182,0.676526,0.969182,0.323474,0.796833,0.716293,1.353052,0
6793,216,3243,3766,0.462691,0.969182,0.676863,0.969182,0.323137,0.797067,0.715937,1.353727,0
6792,217,3241,3768,0.462405,0.96904,0.676966,0.96904,0.323034,0.79709,0.715723,1.353932,0
6792,217,3239,3770,0.46212,0.96904,0.677101,0.96904,0.322899,0.797183,0.71558,1.354202,0
6792,217,3235,3774,0.461549,0.96904,0.677371,0.96904,0.322629,0.79737,0.715295,1.354742,0
6791,218,3233,3776,0.461264,0.968897,0.677474,0.968897,0.322526,0.797393,0.715081,1.354948,0
6791,218,3232,3777,0.461121,0.968897,0.677542,0.968897,0.322458,0.79744,0.715009,1.355083,0
6790,219,3231,3778,0.460979,0.968754,0.677577,0.968754,0.322423,0.797416,0.714867,1.355154,0
6790,219,3230,3779,0.460836,0.968754,0.677645,0.968754,0.322355,0.797463,0.714795,1.355289,0
6789,220,3227,3782,0.460408,0.968612,0.677815,0.968612,0.322185,0.797533,0.71451,1.355631,0
6789,220,3226,3783,0.460265,0.968612,0.677883,0.968612,0.322117,0.79758,0.714439,1.355766,0
6789,220,3225,3784,0.460123,0.968612,0.677951,0.968612,0.322049,0.797627,0.714367,1.355902,0
6788,221,3224,3785,0.45998,0.968469,0.677986,0.968469,0.322014,0.797603,0.714225,1.355973,0
6788,221,3221,3788,0.459552,0.968469,0.67819,0.968469,0.32181,0.797744,0.714011,1.356379,0
6787,222,3219,3790,0.459267,0.968326,0.678293,0.968326,0.321707,0.797767,0.713797,1.356586,0
6787,222,3217,3792,0.458981,0.968326,0.678429,0.968326,0.321571,0.79786,0.713654,1.356857,0
6787,222,3214,3795,0.458553,0.968326,0.678632,0.968326,0.321368,0.798001,0.71344,1.357264,0
6787,222,3213,3796,0.458411,0.968326,0.6787,0.968326,0.3213,0.798048,0.713369,1.3574,0
6787,222,3211,3798,0.458125,0.968326,0.678836,0.968326,0.321164,0.798142,0.713226,1.357672,0
6787,222,3209,3800,0.45784,0.968326,0.678972,0.968326,0.321028,0.798236,0.713083,1.357943,0
6787,222,3207,3802,0.457555,0.968326,0.679107,0.968326,0.320893,0.79833,0.712941,1.358215,0
6785,224,3206,3803,0.457412,0.968041,0.679111,0.968041,0.320889,0.798235,0.712726,1.358222,0
6784,225,3204,3805,0.457127,0.967898,0.679215,0.967898,0.320785,0.798259,0.712512,1.35843,0
6783,226,3203,3806,0.456984,0.967756,0.679251,0.967756,0.320749,0.798235,0.71237,1.358502,0
6782,227,3200,3809,0.456556,0.967613,0.679423,0.967613,0.320577,0.798305,0.712084,1.358846,0
6781,228,3200,3809,0.456556,0.96747,0.679391,0.96747,0.320609,0.798234,0.712013,1.358782,0
6781,228,3198,3811,0.456271,0.96747,0.679527,0.96747,0.320473,0.798328,0.71187,1.359054,0
6781,228,3195,3814,0.455842,0.96747,0.679731,0.96747,0.320269,0.798469,0.711656,1.359463,0
6781,228,3194,3815,0.4557,0.96747,0.679799,0.96747,0.320201,0.798516,0.711585,1.359599,0
6780,229,3193,3816,0.455557,0.967328,0.679836,0.967328,0.320164,0.798493,0.711442,1.359671,0
6778,231,3193,3816,0.455557,0.967042,0.679771,0.967042,0.320229,0.798351,0.7113,1.359543,0
6778,231,3190,3819,0.455129,0.967042,0.679976,0.967042,0.320024,0.798492,0.711086,1.359952,0
6778,231,3189,3820,0.454986,0.967042,0.680044,0.967042,0.319956,0.798539,0.711014,1.360088,0
6777,232,3188,3821,0.454844,0.9669,0.68008,0.9669,0.31992,0.798515,0.710872,1.360161,0
6777,232,3187,3822,0.454701,0.9669,0.680149,0.9669,0.319851,0.798562,0.7108,1.360297,0
6776,233,3186,3823,0.454558,0.966757,0.680185,0.966757,0.319815,0.798539,0.710658,1.360369,0
6774,235,3180,3829,0.453702,0.966472,0.68053,0.966472,0.31947,0.798679,0.710087,1.361061,0
6773,236,3175,3834,0.452989,0.966329,0.68084,0.966329,0.31916,0.798844,0.709659,1.361681,0
6773,236,3174,3835,0.452846,0.966329,0.680909,0.966329,0.319091,0.798891,0.709588,1.361818,0
6772,237,3174,3835,0.452846,0.966186,0.680877,0.966186,0.319123,0.79882,0.709516,1.361753,0
6772,237,3173,3836,0.452704,0.966186,0.680945,0.966186,0.319055,0.798868,0.709445,1.36189,0
6772,237,3171,3838,0.452418,0.966186,0.681082,0.966186,0.318918,0.798962,0.709302,1.362164,0
6771,238,3171,3838,0.452418,0.966044,0.68105,0.966044,0.31895,0.798891,0.709231,1.3621,0
6771,238,3169,3840,0.452133,0.966044,0.681187,0.966044,0.318813,0.798985,0.709088,1.362374,0
6770,239,3166,3843,0.451705,0.965901,0.681361,0.965901,0.318639,0.799056,0.708803,1.362721,0
6769,240,3163,3846,0.451277,0.965758,0.681534,0.965758,0.318466,0.799126,0.708518,1.363069,0
6768,241,3162,3847,0.451134,0.965616,0.681571,0.965616,0.318429,0.799103,0.708375,1.363142,0
6768,241,3159,3850,0.450706,0.965616,0.681777,0.965616,0.318223,0.799244,0.708161,1.363554,0
6768,241,3158,3851,0.450564,0.965616,0.681846,0.965616,0.318154,0.799291,0.70809,1.363691,0
6767,242,3156,3853,0.450278,0.965473,0.681951,0.965473,0.318049,0.799315,0.707876,1.363902,0
6766,243,3155,3854,0.450136,0.96533,0.681988,0.96533,0.318012,0.799291,0.707733,1.363975,0
6765,244,3153,3856,0.44985,0.965188,0.682093,0.965188,0.317907,0.799315,0.707519,1.364186,0
6765,244,3151,3858,0.449565,0.965188,0.682231,0.965188,0.317769,0.799409,0.707376,1.364461,0
6764,245,3146,3863,0.448851,0.965045,0.682543,0.965045,0.317457,0.799574,0.706948,1.365086,0
6763,246,3145,3864,0.448709,0.964902,0.68258,0.964902,0.31742,0.799551,0.706806,1.365159,0
6763,246,3144,3865,0.448566,0.964902,0.682649,0.964902,0.317351,0.799598,0.706734,1.365297,0
6762,247,3143,3866,0.448423,0.96476,0.682686,0.96476,0.317314,0.799574,0.706592,1.365371,0
6762,247,3142,3867,0.448281,0.96476,0.682754,0.96476,0.317246,0.799622,0.70652,1.365509,0
6762,247,3139,3870,0.447853,0.96476,0.682961,0.96476,0.317039,0.799763,0.706306,1.365923,0
6762,247,3137,3872,0.447567,0.96476,0.683099,0.96476,0.316901,0.799858,0.706164,1.366199,0
6762,247,3136,3873,0.447425,0.96476,0.683168,0.96476,0.316832,0.799905,0.706092,1.366337,0
6761,248,3136,3873,0.447425,0.964617,0.683136,0.964617,0.316864,0.799834,0.706021,1.366273,0
6760,249,3134,3875,0.447139,0.964474,0.683242,0.964474,0.316758,0.799858,0.705807,1.366485,0
6760,249,3133,3876,0.446997,0.964474,0.683311,0.964474,0.316689,0.799905,0.705735,1.366623,0
6760,249,3131,3878,0.446711,0.964474,0.68345,0.964474,0.31655,0.8,0.705593,1.366899,0
6760,249,3128,3881,0.446283,0.964474,0.683657,0.964474,0.316343,0.800142,0.705379,1.367314,0
6760,249,3123,3886,0.44557,0.964474,0.684003,0.964474,0.315997,0.800379,0.705022,1.368006,0
6759,250,3123,3886,0.44557,0.964332,0.683971,0.964332,0.316029,0.800308,0.704951,1.367942,0
6758,251,3122,3887,0.445427,0.964189,0.684008,0.964189,0.315992,0.800284,0.704808,1.368016,0
6757,252,3120,3889,0.445142,0.964046,0.684115,0.964046,0.315885,0.800308,0.704594,1.368229,0
6756,253,3116,3893,0.444571,0.963904,0.68436,0.963904,0.31564,0.800427,0.704237,1.36872,0
6756,253,3114,3895,0.444286,0.963904,0.684498,0.963904,0.315502,0.800521,0.704095,1.368997,0
6756,253,3113,3896,0.444143,0.963904,0.684568,0.963904,0.315432,0.800569,0.704023,1.369136,0
6756,253,3112,3897,0.444001,0.963904,0.684637,0.963904,0.315363,0.800616,0.703952,1.369274,0
6756,253,3111,3898,0.443858,0.963904,0.684707,0.963904,0.315293,0.800664,0.703881,1.369413,0
6756,253,3110,3899,0.443715,0.963904,0.684776,0.963904,0.315224,0.800711,0.703809,1.369552,0
6756,253,3108,3901,0.44343,0.963904,0.684915,0.963904,0.315085,0.800806,0.703667,1.36983,0
6755,254,3107,3902,0.443287,0.963761,0.684952,0.963761,0.315048,0.800782,0.703524,1.369905,0
6755,254,3105,3904,0.443002,0.963761,0.685091,0.963761,0.314909,0.800877,0.703381,1.370183,0
6755,254,3103,3906,0.442717,0.963761,0.68523,0.963761,0.31477,0.800972,0.703239,1.370461,0
6753,256,3101,3908,0.442431,0.963476,0.685305,0.963476,0.314695,0.800925,0.702953,1.370611,0
6751,258,3099,3910,0.442146,0.96319,0.685381,0.96319,0.314619,0.800878,0.702668,1.370761,0
6751,258,3098,3911,0.442003,0.96319,0.68545,0.96319,0.31455,0.800925,0.702597,1.370901,0
6751,258,3095,3914,0.441575,0.96319,0.685659,0.96319,0.314341,0.801068,0.702383,1.371318,0
6750,259,3094,3915,0.441432,0.963048,0.685697,0.963048,0.314303,0.801044,0.70224,1.371394,0
6750,259,3091,3918,0.441004,0.963048,0.685906,0.963048,0.314094,0.801187,0.702026,1.371812,0
6750,259,3090,3919,0.440862,0.963048,0.685976,0.963048,0.314024,0.801234,0.701955,1.371951,0
6750,259,3088,3921,0.440576,0.963048,0.686115,0.963048,0.313885,0.80133,0.701812,1.37223,0
6750,259,3086,3923,0.440291,0.963048,0.686255,0.963048,0.313745,0.801425,0.701669,1.372509,0
6748,261,3083,3926,0.439863,0.962762,0.6864,0.962762,0.3136,0.801425,0.701313,1.3728,0
6747,262,3081,3928,0.439578,0.962619,0.686508,0.962619,0.313492,0.801449,0.701099,1.373016,0
6747,262,3078,3931,0.43915,0.962619,0.686718,0.962619,0.313282,0.801592,0.700885,1.373435,0
6746,263,3075,3934,0.438722,0.962477,0.686895,0.962477,0.313105,0.801664,0.700599,1.373791,0
6746,263,3072,3937,0.438294,0.962477,0.687105,0.962477,0.312895,0.801807,0.700385,1.374211,0
6746,263,3070,3939,0.438008,0.962477,0.687245,0.962477,0.312755,0.801902,0.700243,1.374491,0
6746,263,3069,3940,0.437866,0.962477,0.687315,0.962477,0.312685,0.80195,0.700171,1.374631,0
6746,263,3067,3942,0.43758,0.962477,0.687455,0.962477,0.312545,0.802045,0.700029,1.374911,0
6745,264,3067,3942,0.43758,0.962334,0.687424,0.962334,0.312576,0.801974,0.699957,1.374847,0
6745,264,3066,3943,0.437438,0.962334,0.687494,0.962334,0.312506,0.802021,0.699886,1.374987,0
6744,265,3064,3945,0.437152,0.962191,0.687602,0.962191,0.312398,0.802046,0.699672,1.375204,0
6744,265,3063,3946,0.43701,0.962191,0.687672,0.962191,0.312328,0.802093,0.699601,1.375344,0
6743,266,3060,3949,0.436582,0.962049,0.687851,0.962049,0.312149,0.802165,0.699315,1.375701,0
6742,267,3060,3949,0.436582,0.961906,0.687819,0.961906,0.312181,0.802094,0.699244,1.375638,0
6742,267,3057,3952,0.436154,0.961906,0.688029,0.961906,0.311971,0.802237,0.69903,1.376059,0
6741,268,3056,3953,0.436011,0.961763,0.688068,0.961763,0.311932,0.802213,0.698887,1.376136,0
6741,268,3055,3954,0.435868,0.961763,0.688138,0.961763,0.311862,0.802261,0.698816,1.376276,0
6739,270,3053,3956,0.435583,0.961478,0.688215,0.961478,0.311785,0.802214,0.69853,1.37643,0
6738,271,3052,3957,0.43544,0.961335,0.688253,0.961335,0.311747,0.802191,0.698388,1.376507,0
6738,271,3051,3958,0.435297,0.961335,0.688324,0.961335,0.311676,0.802238,0.698316,1.376647,0
6737,272,3045,3964,0.434441,0.961193,0.688714,0.961193,0.311286,0.802454,0.697817,1.377428,0
6737,272,3044,3965,0.434299,0.961193,0.688784,0.961193,0.311216,0.802501,0.697746,1.377569,0
6737,272,3043,3966,0.434156,0.961193,0.688855,0.961193,0.311145,0.802549,0.697674,1.37771,0
6737,272,3042,3967,0.434013,0.961193,0.688925,0.961193,0.311075,0.802597,0.697603,1.37785,0
6737,272,3038,3971,0.433443,0.961193,0.689207,0.961193,0.310793,0.802788,0.697318,1.378414,0
6737,272,3036,3973,0.433157,0.961193,0.689348,0.961193,0.310652,0.802884,0.697175,1.378696,0
6737,272,3033,3976,0.432729,0.961193,0.68956,0.961193,0.31044,0.803028,0.696961,1.37912,0
6736,273,3032,3977,0.432587,0.96105,0.689599,0.96105,0.310401,0.803004,0.696818,1.379197,0
6736,273,3031,3978,0.432444,0.96105,0.689669,0.96105,0.310331,0.803052,0.696747,1.379339,0
6736,273,3026,3983,0.431731,0.96105,0.690023,0.96105,0.309977,0.803291,0.69639,1.380045,0
6736,273,3025,3984,0.431588,0.96105,0.690093,0.96105,0.309907,0.803339,0.696319,1.380186,0
6736,273,3024,3985,0.431445,0.96105,0.690164,0.96105,0.309836,0.803387,0.696248,1.380328,0
6736,273,3023,3986,0.431303,0.96105,0.690235,0.96105,0.309765,0.803435,0.696176,1.380469,0
6736,273,3021,3988,0.431017,0.96105,0.690376,0.96105,0.309624,0.803531,0.696034,1.380752,0
6736,273,3020,3989,0.430875,0.96105,0.690447,0.96105,0.309553,0.803579,0.695962,1.380894,0
6735,274,3020,3989,0.430875,0.960907,0.690415,0.960907,0.309585,0.803508,0.695891,1.38083,0
6735,274,3019,3990,0.430732,0.960907,0.690486,0.960907,0.309514,0.803555,0.69582,1.380972,0
6735,274,3014,3995,0.430019,0.960907,0.69084,0.960907,0.30916,0.803795,0.695463,1.38168,0
6735,274,3013,3996,0.429876,0.960907,0.690911,0.960907,0.309089,0.803843,0.695392,1.381822,0
6735,274,3011,3998,0.429591,0.960907,0.691053,0.960907,0.308947,0.803939,0.695249,1.382105,0
6735,274,3008,4001,0.429163,0.960907,0.691266,0.960907,0.308734,0.804083,0.695035,1.382531,0
6735,274,3006,4003,0.428877,0.960907,0.691407,0.960907,0.308593,0.804179,0.694892,1.382815,0
6735,274,3005,4004,0.428734,0.960907,0.691478,0.960907,0.308522,0.804227,0.694821,1.382957,0
6735,274,3004,4005,0.428592,0.960907,0.691549,0.960907,0.308451,0.804275,0.69475,1.383099,0
6735,274,3003,4006,0.428449,0.960907,0.69162,0.960907,0.30838,0.804323,0.694678,1.383241,0
6735,274,3002,4007,0.428306,0.960907,0.691691,0.960907,0.308309,0.804371,0.694607,1.383383,0
6735,274,3001,4008,0.428164,0.960907,0.691763,0.960907,0.308237,0.804419,0.694536,1.383525,0
